timestamp,hour,heart_rate,resting_hr,hr_variability,is_sleep,is_anomaly,anomaly_score,predicted_anomaly
2025-12-08 20:32:41.976005,20,70.1,57.6,37.3,0,0,0.19104363833831162,0
2025-12-08 21:32:41.976005,21,69.6,54.5,39.0,0,0,0.1621329924748076,0
2025-12-08 22:32:41.976005,22,78.0,58.4,40.0,0,0,0.17615760854614704,0
2025-12-08 23:32:41.976005,23,63.0,59.1,46.2,1,0,0.17271927685950522,0
2025-12-09 00:32:41.976005,0,66.3,61.0,38.3,1,0,0.16867228263451678,0
2025-12-09 01:32:41.976005,1,62.9,58.8,32.2,1,0,0.16150894078108613,0
2025-12-09 02:32:41.976005,2,69.0,57.0,35.2,1,0,0.18438306172207347,0
2025-12-09 03:32:41.976005,3,61.4,61.2,41.1,1,0,0.15444995872974027,0
2025-12-09 04:32:41.976005,4,60.9,57.0,36.8,1,0,0.17133369648415242,0
2025-12-09 05:32:41.976005,5,64.1,54.8,29.3,1,0,0.12914307992476087,0
2025-12-09 06:32:41.976005,6,78.3,56.3,44.4,0,0,0.15357690578807254,0
2025-12-09 07:32:41.976005,7,77.8,59.5,39.8,0,0,0.1735995508522042,0
2025-12-09 08:32:41.976005,8,60.5,59.7,33.8,0,0,0.1624869221955917,0
2025-12-09 09:32:41.976005,9,68.3,55.9,23.7,0,0,0.08195146032908468,0
2025-12-09 10:32:41.976005,10,67.3,55.8,33.3,0,0,0.16890661147346214,0
2025-12-09 11:32:41.976005,11,67.5,58.8,39.8,0,0,0.19496709721251215,0
2025-12-09 12:32:41.976005,12,72.7,58.6,39.2,0,0,0.18695278049675046,0
2025-12-09 13:32:41.976005,13,68.3,57.0,45.9,0,0,0.18258775105627834,0
2025-12-09 14:32:41.976005,14,73.4,61.9,51.6,0,0,0.12072758329899552,0
2025-12-09 15:32:41.976005,15,65.5,63.4,50.0,0,0,0.0918108733240175,0
2025-12-09 16:32:41.976005,16,81.4,57.6,35.1,0,0,0.13057835489594122,0
2025-12-09 17:32:41.976005,17,67.4,63.6,34.5,0,0,0.10334062395385968,0
2025-12-09 18:32:41.976005,18,73.4,57.0,33.7,0,0,0.17808823984482347,0
2025-12-09 19:32:41.976005,19,71.5,56.8,36.7,0,0,0.18346090974186707,0
2025-12-09 20:32:41.976005,20,66.2,56.9,38.5,0,0,0.18794571800821103,0
2025-12-09 21:32:41.976005,21,73.3,59.6,40.1,0,0,0.1890313075377334,0
2025-12-09 22:32:41.976005,22,63.8,56.5,46.0,0,0,0.1637197912863051,0
2025-12-09 23:32:41.976005,23,61.7,52.3,28.7,1,0,0.04138004148410601,0
2025-12-10 00:32:41.976005,0,71.7,55.2,34.0,1,0,0.15923987073952744,0
2025-12-10 01:32:41.976005,1,55.6,55.5,50.9,1,0,0.0857751769054072,0
2025-12-10 02:32:41.976005,2,66.4,56.7,35.2,1,0,0.17890564655564017,0
2025-12-10 03:32:41.976005,3,55.7,55.1,39.2,1,0,0.10197762775830965,0
2025-12-10 04:32:41.976005,4,70.0,57.6,40.8,1,0,0.19132963161039868,0
2025-12-10 05:32:41.976005,5,57.4,61.7,51.1,1,0,0.07968775667666095,0
2025-12-10 06:32:41.976005,6,71.4,54.9,29.2,0,0,0.1411405243589074,0
2025-12-10 07:32:41.976005,7,68.8,57.9,48.8,0,0,0.18230344982792784,0
2025-12-10 08:32:41.976005,8,76.6,58.1,46.8,0,0,0.16414026811759524,0
2025-12-10 09:32:41.976005,9,69.1,61.3,50.3,0,0,0.14926643123049094,0
2025-12-10 10:32:41.976005,10,76.9,56.3,47.5,0,0,0.15249548854171208,0
2025-12-10 11:32:41.976005,11,75.6,58.7,45.5,0,0,0.17885319238838954,0
2025-12-10 12:32:41.976005,12,74.1,62.1,42.3,0,0,0.15442843269860812,0
2025-12-10 13:32:41.976005,13,68.6,60.4,31.1,0,0,0.16337404961132035,0
2025-12-10 14:32:41.976005,14,74.7,52.2,40.7,0,0,0.07254026202710295,0
2025-12-10 15:32:41.976005,15,78.8,52.6,35.3,0,0,0.06560921836055467,0
2025-12-10 16:32:41.976005,16,70.9,56.9,49.8,0,0,0.1673159889359926,0
2025-12-10 17:32:41.976005,17,73.6,57.2,43.1,0,0,0.1819568873320846,0
2025-12-10 18:32:41.976005,18,76.2,57.0,44.4,0,0,0.16880244900076624,0
2025-12-10 19:32:41.976005,19,74.2,61.2,35.3,0,0,0.1613338134103432,0
2025-12-10 20:32:41.976005,20,79.1,58.9,29.8,0,0,0.13766141215331018,0
2025-12-10 21:32:41.976005,21,72.6,61.5,39.0,0,0,0.16565719724214445,0
2025-12-10 22:32:41.976005,22,74.5,60.7,41.6,0,0,0.17496873556809928,0
2025-12-10 23:32:41.976005,23,62.4,59.8,50.7,1,0,0.1465870580937108,0
2025-12-11 00:32:41.976005,0,66.4,61.9,46.0,1,0,0.14963104565954,0
2025-12-11 01:32:41.976005,1,61.3,64.2,37.3,1,0,0.07062757273616366,0
2025-12-11 02:32:41.976005,2,65.6,60.2,42.7,1,0,0.1830458866046903,0
2025-12-11 03:32:41.976005,3,56.2,66.3,40.5,1,0,-0.005253634141167751,1
2025-12-11 04:32:41.976005,4,68.1,55.4,31.7,1,0,0.16134290575933102,0
2025-12-11 05:32:41.976005,5,66.0,55.7,45.6,1,0,0.17025553240828573,0
2025-12-11 06:32:41.976005,6,136.9,63.1,43.4,0,1,-0.10296683436932208,1
2025-12-11 07:32:41.976005,7,69.1,55.9,38.8,0,0,0.17998335811298433,0
2025-12-11 08:32:41.976005,8,74.5,55.8,21.4,0,0,0.06876002208448184,0
2025-12-11 09:32:41.976005,9,69.7,58.5,25.6,0,0,0.11502038662881403,0
2025-12-11 10:32:41.976005,10,73.2,54.3,29.9,0,0,0.13146843643720196,0
2025-12-11 11:32:41.976005,11,67.4,57.8,43.7,0,0,0.189918416650865,0
2025-12-11 12:32:41.976005,12,76.3,60.5,56.4,0,0,0.08896121633314785,0
2025-12-11 13:32:41.976005,13,66.3,57.2,49.1,0,0,0.17233064352504235,0
2025-12-11 14:32:41.976005,14,76.1,62.7,35.9,0,0,0.12659112870742845,0
2025-12-11 15:32:41.976005,15,68.5,56.5,52.6,0,0,0.14310257722389802,0
2025-12-11 16:32:41.976005,16,76.1,60.0,36.4,0,0,0.17491387460555713,0
2025-12-11 17:32:41.976005,17,73.6,62.8,40.2,0,0,0.1361259531529958,0
2025-12-11 18:32:41.976005,18,69.5,59.5,28.8,0,0,0.1464637581079351,0
2025-12-11 19:32:41.976005,19,69.9,59.7,41.5,0,0,0.1874468313291608,0
2025-12-11 20:32:41.976005,20,77.3,55.4,50.8,0,0,0.12050910863229114,0
2025-12-11 21:32:41.976005,21,69.0,56.6,25.2,0,0,0.11115478397121953,0
2025-12-11 22:32:41.976005,22,84.0,53.6,52.9,0,0,-0.013751399154499744,1
2025-12-11 23:32:41.976005,23,60.5,53.7,50.8,1,0,0.07965178780836368,0
2025-12-12 00:32:41.976005,0,140.3,56.0,42.1,1,1,-0.07768435749996616,1
2025-12-12 01:32:41.976005,1,60.7,59.3,43.4,1,0,0.17017541000554115,0
2025-12-12 02:32:41.976005,2,60.1,56.3,44.4,1,0,0.15344289279485468,0
2025-12-12 03:32:41.976005,3,56.9,54.9,30.1,1,0,0.08926707752345797,0
2025-12-12 04:32:41.976005,4,67.9,55.1,31.7,1,0,0.1574271366270028,0
2025-12-12 05:32:41.976005,5,52.6,57.0,30.5,1,0,0.06370415713324207,0
2025-12-12 06:32:41.976005,6,73.0,63.4,59.6,0,0,0.0043328417597934266,0
2025-12-12 07:32:41.976005,7,80.0,59.3,48.0,0,0,0.1377118777226104,0
2025-12-12 08:32:41.976005,8,71.1,61.8,37.6,0,0,0.16075679678938515,0
2025-12-12 09:32:41.976005,9,71.8,54.1,44.9,0,0,0.13566613834664398,0
2025-12-12 10:32:41.976005,10,60.8,57.7,35.0,0,0,0.16648771728632128,0
2025-12-12 11:32:41.976005,11,117.9,57.0,37.7,0,1,-0.016567506394092768,1
2025-12-12 12:32:41.976005,12,64.0,54.4,31.5,0,0,0.13452641847421665,0
2025-12-12 13:32:41.976005,13,77.6,56.9,20.3,0,0,0.04028794606412833,0
2025-12-12 14:32:41.976005,14,70.6,58.7,31.1,0,0,0.17292794095531228,0
2025-12-12 15:32:41.976005,15,76.3,59.1,34.6,0,0,0.17521246986832206,0
2025-12-12 16:32:41.976005,16,78.4,58.5,38.6,0,0,0.1684921771923103,0
2025-12-12 17:32:41.976005,17,66.3,53.0,36.7,0,0,0.11837234822419801,0
2025-12-12 18:32:41.976005,18,69.4,60.7,31.5,0,0,0.161704577710592,0
2025-12-12 19:32:41.976005,19,72.0,60.0,36.1,0,0,0.18446760548071828,0
2025-12-12 20:32:41.976005,20,63.0,52.3,50.2,0,0,0.05315702021712587,0
2025-12-12 21:32:41.976005,21,65.1,61.0,37.1,0,0,0.16716345620045275,0
2025-12-12 22:32:41.976005,22,79.2,55.6,48.8,0,0,0.13502115573286416,0
2025-12-12 23:32:41.976005,23,58.3,61.3,119.7,1,1,-0.10922901387656558,1
2025-12-13 00:32:41.976005,0,59.7,54.6,41.6,1,0,0.13735507584912782,0
2025-12-13 01:32:41.976005,1,75.1,59.4,21.7,1,0,0.07273292758140809,0
2025-12-13 02:32:41.976005,2,71.1,54.9,36.4,1,0,0.16418175649035555,0
2025-12-13 03:32:41.976005,3,58.0,58.8,51.7,1,0,0.13031591769319267,0
2025-12-13 04:32:41.976005,4,63.0,53.1,43.0,1,0,0.11022390265050441,0
2025-12-13 05:32:41.976005,5,64.6,62.3,10.0,1,0,-0.020385827935794576,1
2025-12-13 06:32:41.976005,6,71.3,60.2,47.5,0,0,0.17813628169268908,0
2025-12-13 07:32:41.976005,7,73.0,58.3,40.1,0,0,0.19055782473856808,0
2025-12-13 08:32:41.976005,8,81.5,52.6,28.1,0,0,0.0063817061695490285,0
2025-12-13 09:32:41.976005,9,64.3,56.3,31.2,0,0,0.1520002093872045,0
2025-12-13 10:32:41.976005,10,68.9,62.9,38.7,0,0,0.14057911310109783,0
2025-12-13 11:32:41.976005,11,75.0,64.0,41.2,0,0,0.09100036921379906,0
2025-12-13 12:32:41.976005,12,72.3,63.3,49.6,0,0,0.11060055411011133,0
2025-12-13 13:32:41.976005,13,73.0,62.6,48.5,0,0,0.12988365181034467,0
2025-12-13 14:32:41.976005,14,77.2,62.0,30.4,0,0,0.12427941181458652,0
2025-12-13 15:32:41.976005,15,71.5,60.5,47.3,0,0,0.17367566345648794,0
2025-12-13 16:32:41.976005,16,73.5,55.6,30.2,0,0,0.14956359352194232,0
2025-12-13 17:32:41.976005,17,74.4,58.0,54.6,0,0,0.1349856277009474,0
2025-12-13 18:32:41.976005,18,72.3,61.0,39.7,0,0,0.16991787551048632,0
2025-12-13 19:32:41.976005,19,75.8,56.9,46.4,0,0,0.16372745044793563,0
2025-12-13 20:32:41.976005,20,75.9,61.8,44.2,0,0,0.15255799023366312,0
2025-12-13 21:32:41.976005,21,73.9,55.6,39.2,0,0,0.16739617810461682,0
2025-12-13 22:32:41.976005,22,76.9,56.9,146.1,0,1,-0.12289111969484601,1
2025-12-13 23:32:41.976005,23,57.6,61.8,46.9,1,0,0.10313490386665991,0
2025-12-14 00:32:41.976005,0,55.6,60.0,44.0,1,0,0.12798646116783496,0
2025-12-14 01:32:41.976005,1,62.6,57.7,37.5,1,0,0.17969826112259352,0
2025-12-14 02:32:41.976005,2,62.6,61.1,40.0,1,0,0.15723466796865243,0
2025-12-14 03:32:41.976005,3,69.1,59.5,41.2,1,0,0.1924066117074395,0
2025-12-14 04:32:41.976005,4,67.1,54.2,34.0,1,0,0.1461239520192314,0
2025-12-14 05:32:41.976005,5,57.3,60.5,32.7,1,0,0.11612821404879664,0
2025-12-14 06:32:41.976005,6,74.2,53.4,41.2,0,0,0.11268758783690347,0
2025-12-14 07:32:41.976005,7,76.0,58.9,38.0,0,0,0.18140212332772898,0
2025-12-14 08:32:41.976005,8,68.0,53.9,18.3,0,0,0.009407890690274479,0
2025-12-14 09:32:41.976005,9,77.3,62.7,40.7,0,0,0.12933975846668927,0
2025-12-14 10:32:41.976005,10,71.4,57.0,40.7,0,0,0.18789097616173067,0
2025-12-14 11:32:41.976005,11,68.1,58.3,46.9,0,0,0.18058728698436688,0
2025-12-14 12:32:41.976005,12,75.2,54.0,42.0,0,0,0.13326603803421683,0
2025-12-14 13:32:41.976005,13,79.3,57.1,39.5,0,0,0.166045876069413,0
2025-12-14 14:32:41.976005,14,72.7,55.9,39.2,0,0,0.1702774118385454,0
2025-12-14 15:32:41.976005,15,64.4,59.4,49.9,0,0,0.1614312492632171,0
2025-12-14 16:32:41.976005,16,70.1,61.2,51.0,0,0,0.13937211406504724,0
2025-12-14 17:32:41.976005,17,115.6,60.6,25.7,0,1,-0.06870473958015277,1
2025-12-14 18:32:41.976005,18,68.6,53.8,40.9,0,0,0.14488957545814307,0
2025-12-14 19:32:41.976005,19,82.6,58.7,37.5,0,0,0.13038560195974297,0
2025-12-14 20:32:41.976005,20,71.8,57.9,30.8,0,0,0.17375691092545142,0
2025-12-14 21:32:41.976005,21,80.2,62.4,31.3,0,0,0.09739919569020439,0
2025-12-14 22:32:41.976005,22,72.8,53.8,45.7,0,0,0.12517238416152904,0
2025-12-14 23:32:41.976005,23,70.7,55.1,33.2,1,0,0.1547991967296639,0
2025-12-15 00:32:41.976005,0,57.6,59.6,39.5,1,0,0.15592762103552416,0
2025-12-15 01:32:41.976005,1,59.4,54.0,43.2,1,0,0.11437315495707939,0
2025-12-15 02:32:41.976005,2,59.3,56.4,44.3,1,0,0.154002886799618,0
2025-12-15 03:32:41.976005,3,56.5,60.1,35.3,1,0,0.12509596485294833,0
2025-12-15 04:32:41.976005,4,125.6,63.6,36.9,1,1,-0.08088173857543046,1
2025-12-15 05:32:41.976005,5,58.3,59.5,47.2,1,0,0.15108211964331913,0
2025-12-15 06:32:41.976005,6,77.9,58.8,38.1,0,0,0.17432329930371054,0
2025-12-15 07:32:41.976005,7,78.7,60.1,15.3,0,0,0.0051093292749812,0
2025-12-15 08:32:41.976005,8,77.7,55.3,41.8,0,0,0.15319348885561979,0
2025-12-15 09:32:41.976005,9,69.9,54.6,34.0,0,0,0.15881388049274575,0
2025-12-15 10:32:41.976005,10,130.2,56.3,59.3,0,1,-0.10747844487634606,1
2025-12-15 11:32:41.976005,11,76.0,56.7,36.7,0,0,0.17470768433314587,0
2025-12-15 12:32:41.976005,12,66.5,60.3,34.4,0,0,0.16963977428336896,0
2025-12-15 13:32:41.976005,13,72.7,60.4,45.3,0,0,0.1748660068739894,0
2025-12-15 14:32:41.976005,14,72.5,59.7,37.9,0,0,0.18495702131573616,0
2025-12-15 15:32:41.976005,15,69.3,58.5,45.4,0,0,0.18871272848104587,0
2025-12-15 16:32:41.976005,16,74.3,55.8,40.6,0,0,0.16879593348097122,0
2025-12-15 17:32:41.976005,17,82.4,55.4,50.0,0,0,0.07647891061583617,0
2025-12-15 18:32:41.976005,18,68.1,60.5,36.8,0,0,0.1810621902163334,0
2025-12-15 19:32:41.976005,19,45.0,57.2,46.0,0,1,0.04091897419037083,0
2025-12-15 20:32:41.976005,20,74.7,59.8,34.9,0,0,0.17684659629968508,0
2025-12-15 21:32:41.976005,21,80.1,57.7,49.6,0,0,0.1320091880566971,0
2025-12-15 22:32:41.976005,22,74.9,57.5,26.6,0,0,0.12809375463099093,0
2025-12-15 23:32:41.976005,23,150.3,55.1,40.9,1,1,-0.11260330651092598,1
2025-12-16 00:32:41.976005,0,63.7,59.5,45.8,1,0,0.17549897676444404,0
2025-12-16 01:32:41.976005,1,66.0,56.2,41.6,1,0,0.17746733902271078,0
2025-12-16 02:32:41.976005,2,55.3,54.5,46.9,1,0,0.07938056473691629,0
2025-12-16 03:32:41.976005,3,55.3,56.7,20.6,1,0,0.003947558539570073,0
2025-12-16 04:32:41.976005,4,63.2,56.1,32.9,1,0,0.15741344932747547,0
2025-12-16 05:32:41.976005,5,58.3,57.1,35.4,1,0,0.14975899726025899,0
2025-12-16 06:32:41.976005,6,69.8,51.7,49.8,0,0,0.027524681020495545,0
2025-12-16 07:32:41.976005,7,63.2,54.4,35.6,0,0,0.14781320110977314,0
2025-12-16 08:32:41.976005,8,70.6,58.0,112.4,0,1,-0.06883984286745926,1
2025-12-16 09:32:41.976005,9,77.4,61.4,44.1,0,0,0.15432443142028546,0
2025-12-16 10:32:41.976005,10,66.3,62.7,26.2,0,0,0.07552713967656122,0
2025-12-16 11:32:41.976005,11,65.5,58.8,43.7,0,0,0.18908318574981675,0
2025-12-16 12:32:41.976005,12,74.9,55.7,45.0,0,0,0.1600297879311008,0
2025-12-16 13:32:41.976005,13,72.1,57.7,42.8,0,0,0.18993970027354978,0
2025-12-16 14:32:41.976005,14,72.6,56.3,42.6,0,0,0.17392107568877585,0
2025-12-16 15:32:41.976005,15,77.9,60.5,43.6,0,0,0.16757938029344444,0
2025-12-16 16:32:41.976005,16,77.8,58.4,31.1,0,0,0.1554655919125325,0
2025-12-16 17:32:41.976005,17,64.5,56.8,54.6,0,0,0.12647573619032942,0
2025-12-16 18:32:41.976005,18,75.3,59.7,52.9,0,0,0.13194579187900957,0
2025-12-16 19:32:41.976005,19,71.7,54.2,39.1,0,0,0.15160184477064337,0
2025-12-16 20:32:41.976005,20,72.5,54.7,45.7,0,0,0.1523638969092596,0
2025-12-16 21:32:41.976005,21,72.6,57.0,37.8,0,0,0.18472268363206273,0
2025-12-16 22:32:41.976005,22,70.1,56.1,37.3,0,0,0.17808466021075514,0
2025-12-16 23:32:41.976005,23,65.9,60.7,34.7,1,0,0.1637036972477528,0
2025-12-17 00:32:41.976005,0,63.4,59.3,37.0,1,0,0.18100897901064733,0
2025-12-17 01:32:41.976005,1,63.9,53.8,35.7,1,0,0.13438088549045313,0
2025-12-17 02:32:41.976005,2,61.4,62.7,39.2,1,0,0.11949605408818387,0
2025-12-17 03:32:41.976005,3,62.5,56.7,48.2,1,0,0.1563191469757877,0
2025-12-17 04:32:41.976005,4,55.6,56.2,40.1,1,0,0.12327151635765682,0
2025-12-17 05:32:41.976005,5,57.5,59.1,44.2,1,0,0.1546299814532749,0
2025-12-17 06:32:41.976005,6,73.1,55.0,38.5,0,0,0.16006375880450346,0
2025-12-17 07:32:41.976005,7,75.7,60.1,40.7,0,0,0.17992791711680522,0
2025-12-17 08:32:41.976005,8,71.9,62.6,52.0,0,0,0.10429517022154683,0
2025-12-17 09:32:41.976005,9,69.1,47.1,45.5,0,0,-0.04717343742119051,1
2025-12-17 10:32:41.976005,10,67.2,51.3,46.5,0,0,0.013149520680601157,0
2025-12-17 11:32:41.976005,11,67.6,60.4,46.4,0,0,0.17277797855380606,0
2025-12-17 12:32:41.976005,12,73.6,56.6,24.6,0,0,0.10278937651064046,0
2025-12-17 13:32:41.976005,13,73.1,58.9,49.5,0,0,0.17726477526746026,0
2025-12-17 14:32:41.976005,14,76.8,55.0,33.8,0,0,0.1444213921556491,0
2025-12-17 15:32:41.976005,15,72.1,60.4,37.7,0,0,0.17419533483987953,0
2025-12-17 16:32:41.976005,16,68.3,57.0,33.2,0,0,0.17966190335506926,0
2025-12-17 17:32:41.976005,17,75.0,57.6,42.8,0,0,0.18321579508444402,0
2025-12-17 18:32:41.976005,18,63.7,54.3,33.3,0,0,0.14251700675279727,0
2025-12-17 19:32:41.976005,19,77.3,59.3,44.9,0,0,0.17064807910272606,0
2025-12-17 20:32:41.976005,20,75.6,51.2,51.5,0,0,-0.010273685505265973,1
